gene_id	gene	chrom	cds_min	cds_max	cds_len_canonical	n_cds_exons_canonical
ENSG00000168671	UGT3A2	5	36035701	36066789	1569	7
ENSG00000164187	LMBRD2	5	36104049	36143349	2085	17
ENSG00000145604	SKP2	5	36152263	36195053	1272	10
ENSG00000152620	NADK2	5	36195147	36241798	1326	12
ENSG00000164188	RANBP3L	5	36249657	36301416	1395	14
ENSG00000079215	SLC1A3	5	36608424	36686266	1626	9
ENSG00000164190	NIPBL	5	36953697	37064889	8412	46
ENSG00000197603	CPLANE1	5	37107605	37247698	9753	52
ENSG00000113569	NUP155	5	37291903	37370977	4173	35
ENSG00000082068	WDR70	5	37379368	37752570	1962	18
ENSG00000168621	GDNF	5	37815654	37835658	633	2
ENSG00000164318	EGFLAM	5	38258755	38463983	3027	22
ENSG00000113594	LIFR	5	38481598	38530647	3291	19
ENSG00000145623	OSMR	5	38869045	38944230	2937	17
ENSG00000164327	RICTOR	5	38942307	39074377	5124	38
ENSG00000082074	FYB1	5	39107446	39270571	2487	18
ENSG00000113600	C9	5	39285202	39371247	1677	11
ENSG00000153071	DAB2	5	39375022	39394320	2310	13
ENSG00000113638	TTC33	5	40513063	40747018	786	4
ENSG00000171522	PTGER4	5	40680994	40692375	1464	2
ENSG00000132356	PRKAA1	5	40762781	40798189	1677	9
ENSG00000145592	RPL37	5	40832491	40835185	291	4
ENSG00000132357	CARD6	5	40841383	40860086	3111	3
ENSG00000112936	C7	5	40909611	40981570	2529	18
ENSG00000171495	MROH2B	5	40998055	41070852	4755	42
ENSG00000039537	C6	5	41142828	41203230	2802	17
ENSG00000182836	PLCXD3	5	41313620	41510526	963	3
ENSG00000083720	OXCT1	5	41731732	41870358	1560	17
ENSG00000205765	RIMOC1	5	41904368	41917296	882	6
ENSG00000151876	FBXO4	5	41925310	41941278	1161	7
ENSG00000112964	GHR	5	42424589	42719421	1914	9
ENSG00000198865	CCDC152	5	42759122	42799778	762	8
ENSG00000250722	SELENOP	5	42800723	42808353	1143	4
ENSG00000177721	ANXA2R	5	43039468	43040046	579	1
ENSG00000172262	ZNF131	5	43119923	43175487	1869	6
ENSG00000177453	NIM1K	5	43245776	43280726	1308	3
ENSG00000112972	HMGCS1	5	43291134	43298965	1560	9
ENSG00000151882	CCL28	5	43381863	43412316	381	3
ENSG00000151881	TMEM267	5	43446225	43479895	645	2
ENSG00000172244	C5orf34	5	43486918	43509339	1914	12
ENSG00000172239	PAIP1	5	43527379	43556846	1437	11
ENSG00000112992	NNT	5	43609196	43704401	3258	21
ENSG00000070193	FGF10	5	44304998	44388682	624	3
ENSG00000112996	MRPS30	5	44808963	44815199	1317	5
ENSG00000164588	HCN1	5	45261924	45696093	2670	8
ENSG00000170571	EMB	5	50399276	50441151	981	9
ENSG00000151883	PARP8	5	50666886	50842065	2562	26
ENSG00000016082	ISL1	5	51383672	51393607	1047	6
ENSG00000213949	ITGA1	5	52788354	52952448	3537	29
ENSG00000152684	PELO	5	52800395	52801837	1155	2
ENSG00000164171	ITGA2	5	52989469	53090596	3543	30
ENSG00000164172	MOCS2	5	53098605	53109987	564	5
ENSG00000134363	FST	5	53480792	53486030	1032	6
ENSG00000164258	NDUFS4	5	53560663	53683218	525	5
ENSG00000185305	ARL15	5	53886564	54310479	612	5
ENSG00000169271	HSPB3	5	54455790	54456239	450	1
ENSG00000178996	SNX18	5	54517953	54543429	1872	2
ENSG00000164283	ESM1	5	54979335	54985517	552	3
ENSG00000113088	GZMK	5	55024323	55033923	792	5
ENSG00000145649	GZMA	5	55102683	55110179	786	5
ENSG00000164287	CDC20B	5	55114221	55173000	1557	12
ENSG00000164294	GPX8	5	55160193	55164215	627	3
ENSG00000234602	MCIDAS	5	55220369	55227138	1155	7
ENSG00000152669	CCNO	5	55231378	55233523	1050	3
ENSG00000067248	DHX29	5	55256491	55307573	4107	27
ENSG00000039123	MTREX	5	55308014	55424769	3126	27
ENSG00000067113	PLPP1	5	55425209	55534629	852	6
ENSG00000177058	SLC38A9	5	55626497	55697958	1683	14
ENSG00000152670	DDX4	5	55738964	55816537	2172	21
ENSG00000164509	IL31RA	5	55851571	55922429	2292	15
ENSG00000134352	IL6ST	5	55941085	55976278	2754	15
ENSG00000164512	ANKRD55	5	56100186	56232913	1842	11
ENSG00000095015	MAP3K1	5	56815574	56893677	4536	20
ENSG00000155542	SETD9	5	56909646	56925333	897	6
ENSG00000155545	MIER3	5	56923131	56959416	1650	13
ENSG00000062194	GPBP1	5	57214131	57262749	1419	10
ENSG00000169067	ACTBL2	5	57481580	57482707	1128	1
ENSG00000145632	PLK2	5	58454586	58459959	2055	14
ENSG00000175857	GAPT	5	58494537	58495007	471	1
ENSG00000152932	RAB3C	5	58583209	58851348	681	5
ENSG00000113448	PDE4D	5	58974667	60185598	2427	15
ENSG00000035499	DEPDC1B	5	60597756	60700093	1587	11
ENSG00000164181	ELOVL7	5	60754627	60787397	843	7
ENSG00000049167	ERCC8	5	60874618	60945008	1188	12
ENSG00000164182	NDUFAF2	5	60945256	61152952	507	4
ENSG00000188725	SMIM15	5	61159950	61160171	222	1
ENSG00000130449	ZSWIM6	5	61332273	61544314	3645	14
ENSG00000288643	ENSG00000288643	5	62306473	62515443	120	2
ENSG00000068796	KIF2A	5	62306473	62385566	2232	21
ENSG00000086189	DIMT1	5	62373018	62403772	939	12
ENSG00000086200	IPO11	5	62419014	62627315	2925	29
ENSG00000186105	LRRC70	5	62579439	62581304	1866	1
ENSG00000178394	HTR1A	5	63960454	63961719	1266	1
ENSG00000164197	RNF180	5	64200808	64369811	1776	7
ENSG00000186479	RGS7BP	5	64506625	64609249	771	6
ENSG00000145642	SHISAL2B	5	64690624	64718019	480	3
ENSG00000153006	SREK1IP1	5	64724387	64768517	465	5
ENSG00000153015	CWC27	5	64769147	65099275	1416	14
ENSG00000049192	ADAMTS6	5	65151839	65473673	3351	24
ENSG00000123219	CENPK	5	65518478	65561511	807	9
ENSG00000113593	PPWD1	5	65563311	65587393	1938	11
ENSG00000113595	TRIM23	5	65590302	65624274	1722	11
ENSG00000113597	TRAPPC13	5	65625061	65664608	1251	13
ENSG00000253251	SHLD3	5	65629588	65630337	750	1
ENSG00000197860	SGTB	5	65670249	65720807	912	10
ENSG00000123213	NLN	5	65722374	65871468	2112	13
ENSG00000112851	ERBIN	5	65992719	66078527	4236	24
ENSG00000153914	SREK1	5	66144377	66178865	1872	12
ENSG00000069020	MAST4	5	66596656	67167048	7869	29
ENSG00000134061	CD180	5	67182860	67196641	1983	3
ENSG00000145675	PIK3R1	5	68226676	68297598	2172	15
ENSG00000145740	SLC30A5	5	69094256	69129614	2295	16
ENSG00000134057	CCNB1	5	69167263	69177630	1299	9
ENSG00000153044	CENPH	5	69189635	69209796	741	9
ENSG00000134056	MRPS36	5	69217830	69229222	309	4
ENSG00000134058	CDK7	5	69234976	69277132	1038	12
ENSG00000183323	CCDC125	5	69282732	69320540	1533	11
ENSG00000085231	AK6	5	69352064	69369675	516	5
ENSG00000273841	TAF9	5	69364946	69365737	792	1
ENSG00000152942	RAD17	5	69371516	69414289	2010	16
ENSG00000152939	MARVELD2	5	69419386	69441651	1674	6
ENSG00000197822	OCLN	5	69504245	69553668	1566	8
ENSG00000183474	GTF2H2C	5	69565133	69592195	1185	15
ENSG00000205572	SERF1B	5	70025452	70041759	330	3
ENSG00000205571	SMN2	5	70049686	70077030	882	8
ENSG00000172058	SERF1A	5	70900870	70917176	186	3
ENSG00000172062	SMN1	5	70925104	70952450	882	8
ENSG00000249437	NAIP	5	70970107	71024373	4209	14
ENSG00000145736	GTF2H2	5	71035680	71062763	1185	15
ENSG00000145734	BDP1	5	71455878	71564882	7872	39
ENSG00000131844	MCCC2	5	71587426	71656857	1689	17
ENSG00000164326	CARTPT	5	71719294	71720612	348	3
ENSG00000131711	MAP1B	5	72107532	72205236	7404	7
ENSG00000113048	MRPS27	5	72220688	72320221	1242	11
ENSG00000049883	PTCD2	5	72320383	72358424	1164	10
ENSG00000178175	ZNF366	5	72443759	72461496	2232	4
ENSG00000083312	TNPO1	5	72816738	72908729	2694	24
ENSG00000157107	FCHO2	5	72956097	73088087	2430	26
ENSG00000157111	TMEM171	5	73123374	73131727	972	3
ENSG00000164325	TMEM174	5	73173244	73174162	729	2
ENSG00000251493	FOXD1	5	73446968	73448362	1395	1
ENSG00000145741	BTF3	5	73498668	73505235	618	6
ENSG00000164331	ANKRA2	5	73552800	73562881	939	8
ENSG00000164338	UTP15	5	73565743	73580091	1554	12
ENSG00000214944	ARHGEF28	5	73684852	73941010	5115	35
ENSG00000171617	ENC1	5	74634719	74636485	1767	1
ENSG00000049860	HEXB	5	74685261	74721336	1668	14
ENSG00000164347	GFM2	5	74721658	74763742	2337	20
ENSG00000164346	NSA2	5	74767361	74776668	780	6
ENSG00000198780	FAM169A	5	74781463	74841676	2010	12
ENSG00000176928	GCNT4	5	75028679	75030037	1359	1
ENSG00000145700	ANKRD31	5	75068522	75236686	5790	26
ENSG00000113161	HMGCR	5	75342606	75360339	2664	19
ENSG00000113163	CERT1	5	75356930	75511844	1872	17
ENSG00000122008	POLK	5	75547023	75598015	2610	14
ENSG00000189045	ANKDD1B	5	75611210	75678811	1584	14
ENSG00000152359	POC5	5	75674438	75712937	1725	11
ENSG00000122012	SV2C	5	76131751	76353157	2181	12
ENSG00000145703	IQGAP2	5	76403546	76707310	4725	36
ENSG00000164220	F2RL2	5	76617585	76623230	1122	2
ENSG00000181104	F2R	5	76716308	76733500	1275	2
ENSG00000164251	F2RL1	5	76819183	76833798	1191	2
ENSG00000171643	S100Z	5	76875360	76877829	297	2
ENSG00000145708	CRHBP	5	76953135	76968882	966	7
ENSG00000164252	AGGF1	5	77030410	77063249	2142	14
ENSG00000285000	ENSG00000285000	5	77030902	77118433	1923	14
ENSG00000132846	ZBED3	5	77077177	77077878	702	1
ENSG00000113231	PDE8B	5	77210926	77426551	2655	22
ENSG00000284762	ENSG00000284762	5	77312027	77426551	2283	21
ENSG00000164253	WDR41	5	77433138	77620520	1377	13
ENSG00000171540	OTP	5	77630267	77638549	975	3
ENSG00000171530	TBCA	5	77691421	77776257	324	4
ENSG00000132842	AP3B1	5	78002905	78294579	3282	27
ENSG00000085365	SCAMP1	5	78360672	78475665	1014	9
ENSG00000145685	LHFPL2	5	78488900	78510213	684	2
ENSG00000113273	ARSB	5	78780400	78985248	1599	8
ENSG00000132837	DMGDH	5	78998085	79069620	2598	16
ENSG00000132840	BHMT2	5	79069783	79088571	1089	8
ENSG00000145692	BHMT	5	79111886	79131113	1218	8
ENSG00000152409	JMY	5	79236651	79316304	2964	10
ENSG00000152413	HOMER1	5	79376012	79512774	1062	9
ENSG00000164329	TENT2	5	79619649	79685270	1452	14
ENSG00000164309	CMYA5	5	79689908	79799613	12207	13
ENSG00000177034	MTX3	5	79983687	79991238	936	9
ENSG00000113296	THBS4	5	80035538	80083138	2883	22
ENSG00000164300	SERINC5	5	80113604	80255922	1383	12
ENSG00000164299	SPZ1	5	80320216	80321505	1290	1
ENSG00000039319	ZFYVE16	5	80434148	80477374	4617	17
ENSG00000152380	FAM151B	5	80488124	80541829	828	6
ENSG00000189127	ANKRD34B	5	80558478	80560019	1542	1
ENSG00000228716	DHFR	5	80629090	80654489	561	6
ENSG00000113318	MSH3	5	80654728	80875859	3411	24
ENSG00000113319	RASGRF2	5	80960739	81225767	3711	27
ENSG00000131730	CKMT2	5	81251133	81266255	1257	9
ENSG00000131732	ZCCHC9	5	81304758	81312659	813	5
ENSG00000172497	ACOT12	5	81330397	81394114	1665	15
ENSG00000145687	SSBP2	5	81420507	81751042	1107	17
ENSG00000152348	ATG10	5	81987571	82253422	660	6
ENSG00000186468	RPS23	5	82275257	82278323	429	4
ENSG00000174695	TMEM167A	5	83057087	83077323	216	4
ENSG00000152422	XRCC4	5	83104920	83353239	1002	7
ENSG00000038427	VCAN	5	83483519	83580431	10188	14
ENSG00000145681	HAPLN1	5	83641499	83673523	1062	4
ENSG00000164176	EDIL3	5	83943422	84384374	1440	11
ENSG00000127184	COX7C	5	86618056	86620670	189	2
ENSG00000145715	RASA1	5	87268452	87390880	3141	25
ENSG00000134480	CCNH	5	87392863	87412794	969	9
ENSG00000164180	TMEM161B	5	88190055	88268723	1461	12
ENSG00000081189	MEF2C	5	88722607	88823788	1419	10
ENSG00000153140	CETN3	5	90394067	90409661	501	5
ENSG00000176055	MBLAC2	5	90461170	90474292	837	2
ENSG00000113356	POLR3G	5	90485568	90512136	669	7
ENSG00000176018	LYSMD3	5	90518815	90525289	918	2
ENSG00000164199	ADGRV1	5	90529482	91163897	18918	90
ENSG00000113369	ARRDC3	5	91371403	91383092	1242	8
ENSG00000175745	NR2F1	5	93585024	93593839	1269	3
ENSG00000113391	FAM172A	5	93620990	94074751	1248	10
ENSG00000248483	POU5F2	5	93740580	93741563	984	1
ENSG00000185261	KIAA0825	5	94154010	94537126	3825	19
ENSG00000133302	SLF1	5	94628811	94695309	3174	20
ENSG00000175471	MCTP1	5	94707499	95284575	2997	23
ENSG00000153347	FAM81B	5	95391390	95450279	1356	10
ENSG00000198677	SKIC3	5	95464610	95547150	4692	40
ENSG00000164291	ARSK	5	95555279	95603523	1608	8
ENSG00000178015	GPR150	5	95620276	95621577	1302	1
ENSG00000175449	RFESD	5	95652272	95656306	630	5
ENSG00000145757	SPATA9	5	95658626	95682854	762	5
ENSG00000164292	RHOBTB3	5	95730877	95824018	1833	12
ENSG00000173221	GLRX	5	95816516	95822662	318	2
ENSG00000118985	ELL2	5	95888874	95961721	1920	12
ENSG00000175426	PCSK1	5	96393004	96433042	2259	14
ENSG00000153113	CAST	5	96529821	96771676	2373	31
ENSG00000164307	ERAP1	5	96763203	96803926	2823	18
ENSG00000164308	ERAP2	5	96879686	96917602	2880	18
ENSG00000113441	LNPEP	5	96936156	97028530	3075	18
ENSG00000145721	LIX1	5	97094751	97142576	846	6
ENSG00000058729	RIOK2	5	97163064	97183191	1656	10
ENSG00000174136	RGMB	5	98770669	98793750	1311	3
ENSG00000153922	CHD1	5	98856383	98926386	5130	35
ENSG00000174132	FAM174A	5	100535531	100586181	570	3
ENSG00000113532	ST8SIA4	5	100811850	100902955	1077	5
ENSG00000173930	SLCO4C1	5	102236861	102296262	2172	13
ENSG00000205359	SLCO6A1	5	102373355	102498844	2157	13
ENSG00000145730	PAM	5	102866196	103029062	2919	25
ENSG00000145723	GIN1	5	103087901	103108707	1566	7
ENSG00000145725	PPIP5K2	5	103120413	103201631	3729	30
ENSG00000181751	MACIR	5	103275920	103276537	618	1
ENSG00000112874	NUDT12	5	103550864	103560248	1386	6
ENSG00000184349	EFNA5	5	107381258	107670613	684	5
ENSG00000145743	FBXL17	5	107861723	108381691	2103	9
ENSG00000151422	FER	5	108798183	109187572	2466	18
ENSG00000198961	PJA2	5	109337234	109383433	2124	9
ENSG00000112893	MAN2A1	5	109690418	109866995	3432	22
ENSG00000186952	TMEM232	5	110420583	110667352	1971	13
ENSG00000164209	SLC25A46	5	110739120	110761779	1254	8
ENSG00000145777	TSLP	5	111071484	111076071	477	4
ENSG00000134987	WDR36	5	111092457	111126880	2685	23
ENSG00000152495	CAMK4	5	111224484	111484463	1419	11
ENSG00000164211	STARD4	5	111499889	111507433	615	5
ENSG00000134986	NREP	5	111677985	111976739	204	3
ENSG00000129595	EPB41L4A	5	112164993	112419039	2058	23
ENSG00000134982	APC	5	112707718	112844123	8529	15
ENSG00000258864	ENSG00000258864	5	112827213	112862533	281	5
ENSG00000153037	SRP19	5	112861377	112891604	432	5
ENSG00000129625	REEP5	5	112878789	112922230	567	5
ENSG00000172795	DCP2	5	112976934	113013481	1260	11
ENSG00000171444	MCC	5	113027305	113488414	3057	19
ENSG00000212122	TSSK1B	5	113433739	113434839	1101	1
ENSG00000047188	YTHDC2	5	113513896	113593380	4290	29
ENSG00000080709	KCNN2	5	114361129	114496179	2373	8
ENSG00000152503	TRIM36	5	115126506	115180037	2148	10
ENSG00000164219	PGGT1B	5	115212405	115262851	1131	9
ENSG00000164221	CCDC112	5	115267879	115296543	1587	10
ENSG00000145780	FEM1C	5	115524311	115543493	1851	2
ENSG00000251201	TMED7-TICAM2	5	115580552	115625792	1212	4
ENSG00000243414	TICAM2	5	115580552	115581256	705	1
ENSG00000134970	TMED7	5	115616212	115625792	672	3
ENSG00000129596	CDO1	5	115805436	115816397	600	5
ENSG00000145782	ATG12	5	115831807	115841565	420	4
ENSG00000177879	AP3S1	5	115842038	115913487	579	6
ENSG00000172901	LVRN	5	115962618	116026115	2970	20
ENSG00000268223	ARL14EPL	5	116051466	116058944	456	3
ENSG00000145781	COMMD10	5	116085053	116292486	606	7
ENSG00000092421	SEMA6A	5	116446616	116504944	3090	18
ENSG00000169570	DTWD2	5	118840920	118988511	894	6
ENSG00000172869	DMXL1	5	119071570	119247216	9144	44
ENSG00000145779	TNFAIP8	5	119268907	119393378	594	2
ENSG00000133835	HSD17B4	5	119452576	119584426	2208	24
ENSG00000164334	FAM170A	5	119629769	119635721	990	4
ENSG00000184838	PRR16	5	120464487	120686706	912	2
ENSG00000181867	FTMT	5	121851964	121852689	726	1
ENSG00000151304	SRFBP1	5	121962033	122027123	1287	8
ENSG00000113083	LOX	5	122066746	122077985	1251	7
ENSG00000164185	ZNF474	5	122151991	122182639	1092	1
ENSG00000250803	ENSG00000250803	5	122179556	122182639	324	2
ENSG00000064692	SNCAIP	5	122391135	122463572	2757	10
ENSG00000205302	SNX2	5	122775104	122829645	1557	15
ENSG00000064652	SNX24	5	122845634	123007746	507	7
ENSG00000168938	PPIC	5	123023878	123036625	636	5
ENSG00000061455	PRDM6	5	123090015	123187198	1785	7
ENSG00000168944	CEP120	5	123346522	123422998	2958	20
ENSG00000151292	CSNK1G3	5	123545664	123614393	1368	13
ENSG00000168916	ZNF608	5	124637903	124744989	4536	9
ENSG00000155324	GRAMD2B	5	126360332	126492953	1296	14
ENSG00000164904	ALDH7A1	5	126540919	126595198	1617	18
ENSG00000164902	PHAX	5	126600963	126624841	1182	5
ENSG00000196900	TEX43	5	126631735	126636238	402	3
ENSG00000113368	LMNB1	5	126777509	126836261	1758	11
ENSG00000173926	MARCHF3	5	126870636	126918171	759	4
ENSG00000164241	C5orf63	5	127047673	127058995	345	3
ENSG00000145794	MEGF10	5	127331309	127457315	3420	24
ENSG00000164244	PRRC1	5	127523480	127553882	1335	8
ENSG00000205279	CTXN3	5	127657522	127657764	243	1
ENSG00000230561	CCDC192	5	127703389	127941465	819	7
ENSG00000064651	SLC12A2	5	128083955	128186628	3636	27
ENSG00000138829	FBN2	5	128259458	128537603	8736	65
ENSG00000113396	SLC27A6	5	128966138	129033279	1857	10
ENSG00000066583	ISOC1	5	129094767	129112998	894	5
ENSG00000145808	ADAMTS19	5	129460392	129737215	3639	23
ENSG00000186367	MINAR2	5	129748191	129765060	570	3
ENSG00000198108	CHSY3	5	129904830	130185788	2646	3
ENSG00000169567	HINT1	5	131155628	131165205	378	3
ENSG00000186687	LYRM7	5	131171021	131199598	312	5
ENSG00000158985	CDC42SE2	5	131359494	131398331	252	3
ENSG00000273217	ENSG00000273217	5	131427269	131796921	4953	29
ENSG00000158987	RAPGEF6	5	131427269	131635030	4803	28
ENSG00000217128	FNIP1	5	131644688	131796921	3498	18
ENSG00000239642	MEIKIN	5	131807239	131945505	1119	13
ENSG00000281938	ENSG00000281938	5	131947618	132011553	2076	21
ENSG00000164398	ACSL6	5	131954237	132011920	2166	21
ENSG00000164399	IL3	5	132060707	132062788	456	5
ENSG00000164400	CSF2	5	132073824	132075849	432	4
ENSG00000072682	P4HA2	5	132193013	132295255	1599	14
ENSG00000131435	PDLIM4	5	132257735	132272226	990	7
ENSG00000197208	SLC22A4	5	132294617	132343832	1653	10
ENSG00000197375	SLC22A5	5	132369973	132394269	1671	10
ENSG00000125347	IRF1	5	132449623	132489478	975	9
ENSG00000113525	IL5	5	132541814	132556715	402	4
ENSG00000113522	RAD50	5	132557325	132643086	3936	25
ENSG00000283782	ENSG00000283782	5	132575861	132642361	3639	23
ENSG00000169194	IL13	5	132658187	132660279	438	4
ENSG00000113520	IL4	5	132674051	132682584	459	4
ENSG00000131437	KIF3A	5	132696637	132737419	2178	19
ENSG00000205089	CCNI2	5	132747496	132752967	1107	6
ENSG00000164402	SEPTIN8	5	132752019	132777137	1449	10
ENSG00000198944	SOWAHA	5	132813622	132815268	1647	1
ENSG00000164403	SHROOM1	5	132822799	132826140	2556	7
ENSG00000164404	GDF9	5	132861592	132865936	1362	2
ENSG00000164405	UQCRQ	5	132866882	132867579	246	2
ENSG00000164406	LEAP2	5	132873695	132874443	231	3
ENSG00000072364	AFF4	5	132881062	132937189	3489	20
ENSG00000155329	ZCCHC10	5	132998586	133026537	576	5
ENSG00000170606	HSPA4	5	133052251	133104433	2520	19
ENSG00000053108	FSTL4	5	133199098	133603983	2526	15
ENSG00000113583	C5orf15	5	133956862	133968584	795	3
ENSG00000213585	VDAC1	5	133972774	133993012	849	8
ENSG00000081059	TCF7	5	134114907	134151720	1152	10
ENSG00000113558	SKP1	5	134157736	134174022	489	5
ENSG00000272772	ENSG00000272772	5	134157736	134225861	591	6
ENSG00000113575	PPP2CA	5	134197775	134225861	927	7
ENSG00000273345	ENSG00000273345	5	134242968	134321875	237	3
ENSG00000006837	CDKL3	5	134298654	134366523	1776	12
ENSG00000119048	UBE2B	5	134371596	134390350	456	6
ENSG00000237190	CDKN2AIPNL	5	134402918	134411854	348	3
ENSG00000043143	JADE2	5	134535858	134579314	2502	11
ENSG00000152700	SAR1B	5	134606953	134624019	594	6
ENSG00000113615	SEC24A	5	134649077	134725091	3279	23
ENSG00000164615	CAMLG	5	134738621	134750947	888	4
ENSG00000145833	DDX46	5	134758939	134828703	3096	23
ENSG00000181904	C5orf24	5	134854901	134857394	564	1
ENSG00000113621	TXNDC15	5	134874428	134899682	1080	5
ENSG00000132570	PCBD2	5	134905140	134960678	390	4
ENSG00000152705	CATSPER3	5	134967992	135011620	1194	8
ENSG00000069011	PITX1	5	135028782	135033881	942	3
ENSG00000113648	MACROH2A1	5	135334979	135389093	1116	8
ENSG00000251380	DCANP1	5	135446377	135447108	732	1
ENSG00000255833	TIFAB	5	135449457	135449939	483	1
ENSG00000181965	NEUROG1	5	135534980	135535690	711	1
ENSG00000145824	CXCL14	5	135571856	135578814	297	4
ENSG00000145832	SLC25A48	5	135834848	135888081	933	7
ENSG00000145839	IL9	5	135892394	135895816	432	5
ENSG00000145826	LECT2	5	135922331	135954833	453	4
ENSG00000120708	TGFBI	5	136029056	136063223	2049	17
ENSG00000113658	SMAD5	5	136153761	136187175	1395	6
ENSG00000271824	SMIM32	5	136192216	136192524	309	1
ENSG00000069018	TRPC7	5	136213438	136365254	2586	12
ENSG00000152377	SPOCK1	5	136978657	137498558	1317	10
ENSG00000146021	KLHL3	5	137622101	137735646	1761	15
ENSG00000177733	HNRNPA0	5	137753152	137754066	915	1
ENSG00000120729	MYOT	5	137870652	137887382	1494	9
ENSG00000078795	PKD2L2	5	137889492	137940144	1872	14
ENSG00000031003	FAM13B	5	137940228	138019111	2811	22
ENSG00000061492	WNT8A	5	138084090	138091459	1107	5
ENSG00000112981	NME5	5	138115684	138138780	636	5
ENSG00000112983	BRD8	5	138140077	138178614	3705	27
ENSG00000112984	KIF20A	5	138179681	138187410	2670	18
ENSG00000094880	CDC23	5	138188981	138213312	1791	16
ENSG00000146013	GFRA3	5	138252971	138274424	1200	8
ENSG00000158402	CDC25C	5	138285695	138337968	1419	13
ENSG00000120709	FAM53C	5	138341217	138346956	1176	4
ENSG00000120733	KDM3B	5	138352796	138435697	5283	24
ENSG00000132563	REEP2	5	138439209	138445748	762	8
ENSG00000120738	EGR1	5	138465762	138468078	1629	2
ENSG00000120705	ETF1	5	138508308	138542918	1311	10
ENSG00000113013	HSPA9	5	138556040	138575340	2037	17
ENSG00000044115	CTNNA1	5	138781925	138934086	2718	17
ENSG00000146006	LRRTM2	5	138873013	138874911	1548	2
ENSG00000120725	SIL1	5	138947120	139137342	1383	9
ENSG00000015479	MATR3	5	139293981	139329392	2541	14
ENSG00000280987	MATR3	5	139307416	139329392	2685	14
ENSG00000120727	PAIP2	5	139363785	139368795	381	3
ENSG00000170482	SLC23A1	5	139372009	139384553	1794	14
ENSG00000170476	MZB1	5	139387768	139389856	567	4
ENSG00000228672	PROB1	5	139392037	139395081	3045	1
ENSG00000170469	SPATA24	5	139396563	139404060	615	6
ENSG00000170464	DNAJC18	5	139414151	139439445	1074	8
ENSG00000279686	ENSG00000279686	5	139448903	139462670	615	10
ENSG00000249751	ECSCR	5	139448903	139462670	615	10
ENSG00000283288	SMIM33	5	139471122	139472918	396	2
ENSG00000184584	STING1	5	139476264	139481704	1137	6
ENSG00000131508	UBE2D2	5	139561792	139626798	441	7
ENSG00000171604	CXXC5	5	139680524	139682904	966	2
ENSG00000146005	PSD2	5	139809441	139842471	2313	14
ENSG00000158458	NRG2	5	139847920	140043069	2550	10
ENSG00000185129	PURA	5	140114182	140115147	966	1
ENSG00000182700	IGIP	5	140128477	140128635	159	1
ENSG00000120306	CYSTM1	5	140194466	140243408	291	2
ENSG00000113068	PFDN1	5	140245482	140303073	366	4
ENSG00000113070	HBEGF	5	140334679	140346328	624	5
ENSG00000113073	SLC4A9	5	140360237	140372795	2877	21
ENSG00000131503	ANKHD1	5	140401968	140539415	7626	34
ENSG00000254996	ANKHD1-EIF4EBP3	5	140401968	140549234	7851	36
ENSG00000213523	SRA1	5	140537578	140557452	672	5
ENSG00000243056	EIF4EBP3	5	140547738	140549259	300	3
ENSG00000113108	APBB3	5	140558588	140564245	1458	13
ENSG00000176087	SLC35A4	5	140564844	140568141	972	1
ENSG00000170458	CD14	5	140631859	140633071	1125	2
ENSG00000113119	TMCO6	5	140639528	140645095	1479	12
ENSG00000131495	NDUFA2	5	140645590	140647583	297	3
ENSG00000113141	IK	5	140647306	140662326	1671	20
ENSG00000120314	WDR55	5	140664913	140669651	1149	7
ENSG00000256453	DND1	5	140671296	140673542	1059	4
ENSG00000170445	HARS1	5	140674260	140691304	1527	13
ENSG00000112855	HARS2	5	140691649	140698549	1518	13
ENSG00000146007	ZMAT2	5	140700461	140705753	597	6
ENSG00000204970	PCDHA1	5	140786291	141009934	2850	4
ENSG00000204969	PCDHA2	5	140794965	141009934	2844	4
ENSG00000255408	PCDHA3	5	140801198	141009934	2850	4
ENSG00000204967	PCDHA4	5	140807188	141010233	2841	4
ENSG00000204965	PCDHA5	5	140821776	141010233	2808	4
ENSG00000081842	PCDHA6	5	140828092	141009934	2850	4
ENSG00000204963	PCDHA7	5	140834384	141009934	2811	4
ENSG00000204962	PCDHA8	5	140841322	141009934	2850	4
ENSG00000204961	PCDHA9	5	140848496	141009934	2850	4
ENSG00000250120	PCDHA10	5	140856049	141009934	2844	4
ENSG00000249158	PCDHA11	5	140869104	141010233	2847	4
ENSG00000251664	PCDHA12	5	140875473	141009934	2823	4
ENSG00000239389	PCDHA13	5	140882269	141010233	2850	4
ENSG00000248383	PCDHAC1	5	140926893	141009934	2889	4
ENSG00000243232	PCDHAC2	5	140966767	141009934	3021	4
ENSG00000171815	PCDHB1	5	141051471	141053924	2454	1
ENSG00000112852	PCDHB2	5	141094791	141097184	2394	1
ENSG00000113205	PCDHB3	5	141100650	141103037	2388	1
ENSG00000081818	PCDHB4	5	141121999	141124383	2385	1
ENSG00000113209	PCDHB5	5	141135435	141137819	2385	1
ENSG00000113211	PCDHB6	5	141150258	141152639	2382	1
ENSG00000113212	PCDHB7	5	141172836	141175214	2379	1
ENSG00000120322	PCDHB8	5	141178035	141180437	2403	1
ENSG00000272674	PCDHB16	5	141182560	141184887	2328	1
ENSG00000177839	PCDHB9	5	141187319	141189709	2391	1
